"decay_chain";"isotope";"occurrence";"occurrence_error";"post_radon";"half_life";"half_life_error";"energy";"energy_error";"gamma_intensity";"gamma_intensity_error"
"235-U";"223-Fr";1,38;0,0036;0;3,96;0,01;173,38;0,04;0,12;0,03
"235-U";"223-Fr";1,38;0,0036;0;3,96;0,01;184,68;0,04;0,25;0,05
"235-U";"223-Fr";1,38;0,0036;0;3,96;0,01;200,7;0,2;0,003;0,0011
"235-U";"223-Fr";1,38;0,0036;0;3,96;0,01;204,9;0,04;0,98;0,2
"235-U";"223-Fr";1,38;0,0036;0;3,96;0,01;205,6;0,2;0,0066;0,0013
"235-U";"223-Fr";1,38;0,0036;0;3,96;0,01;210,6;0,05;0,0108;0,0022
"235-U";"223-Fr";1,38;0,0036;0;3,96;0,01;218,8;0,05;0,0096;0,002
"235-U";"223-Fr";1,38;0,0036;0;3,96;0,01;222,9;0,3;0,0024;0,0008
"235-U";"223-Fr";1,38;0,0036;0;3,96;0,01;234,75;0,04;3;0,6
"235-U";"223-Fr";1,38;0,0036;0;3,96;0,01;236,05;0,05;0,03;0,008
"235-U";"223-Fr";1,38;0,0036;0;3,96;0,01;245,6;0,05;0,029;0,008
"235-U";"223-Fr";1,38;0,0036;0;3,96;0,01;250,24;0,05;0,0033;0,0007
"235-U";"223-Fr";1,38;0,0036;0;3,96;0,01;250,24;0,05;0,017;0,003
"235-U";"223-Fr";1,38;0,0036;0;3,96;0,01;254,6;0,2;0,0063;0,0014
"235-U";"223-Fr";1,38;0,0036;0;3,96;0,01;256,17;0,05;0,03;0,008
"235-U";"223-Fr";1,38;0,0036;0;3,96;0,01;262,9;0,2;0,0039;0,0012
"235-U";"223-Fr";1,38;0,0036;0;3,96;0,01;269,6;0,3;0,0009;0,0003
"235-U";"223-Fr";1,38;0,0036;0;3,96;0,01;272,8;0,2;0,0045;0,0011
"235-U";"223-Fr";1,38;0,0036;0;3,96;0,01;280,7;0,5;0,0006;0,00012
"235-U";"223-Fr";1,38;0,0036;0;3,96;0,01;280,7;0,5;0,0006;0,00012
"235-U";"223-Fr";1,38;0,0036;0;3,96;0,01;286;0,2;0,01;0,006
"235-U";"223-Fr";1,38;0,0036;0;3,96;0,01;289,68;0,05;0,2;0,04
"235-U";"223-Fr";1,38;0,0036;0;3,96;0,01;289,68;0,05;0,03;0,006
"235-U";"223-Fr";1,38;0,0036;0;3,96;0,01;293,2;0,2;0,0042;0,0012
"235-U";"223-Fr";1,38;0,0036;0;3,96;0,01;296,5;0,2;0,0015;0,0004
"235-U";"223-Fr";1,38;0,0036;0;3,96;0,01;299,95;0,05;0,021;0,005
"235-U";"223-Fr";1,38;0,0036;0;3,96;0,01;304,4;0,05;0,015;0,006
"235-U";"223-Fr";1,38;0,0036;0;3,96;0,01;307,78;0,14;0,013;0,003
"235-U";"223-Fr";1,38;0,0036;0;3,96;0,01;307,78;0,14;0,0015;0,0003
"235-U";"223-Fr";1,38;0,0036;0;3,96;0,01;312,65;0,05;0,017;0,004
"235-U";"223-Fr";1,38;0,0036;0;3,96;0,01;314,6;0,2;0,0024;0,0008
"235-U";"223-Fr";1,38;0,0036;0;3,96;0,01;319,26;0,022;0,49;0,1
"235-U";"223-Fr";1,38;0,0036;0;3,96;0,01;329,8;0,05;0,027;0,006
"235-U";"223-Fr";1,38;0,0036;0;3,96;0,01;334,3;0,06;0,011;0,004
"235-U";"223-Fr";1,38;0,0036;0;3,96;0,01;339,5;0,05;0,067;0,015
"235-U";"223-Fr";1,38;0,0036;0;3,96;0,01;342,5;0,07;0,02;0,008
"235-U";"223-Fr";1,38;0,0036;0;3,96;0,01;350,5;0,2;0,003;0,0016
"235-U";"223-Fr";1,38;0,0036;0;3,96;0,01;369,38;0,06;0,099;0,021
"235-U";"223-Fr";1,38;0,0036;0;3,96;0,01;382,3;0,2;0,0009;0,0003
"235-U";"223-Fr";1,38;0,0036;0;3,96;0,01;434,4;0,1;0,0024;0,0008
"235-U";"223-Fr";1,38;0,0036;0;3,96;0,01;439,6;0,3;0,00033;0,00011
"235-U";"223-Fr";1,38;0,0036;0;3,96;0,01;444,5;0,3;0,0012;0,0004
"235-U";"223-Fr";1,38;0,0036;0;3,96;0,01;452,9;0,2;0,0009;0,00018
"235-U";"223-Fr";1,38;0,0036;0;3,96;0,01;452,9;0,2;0,0009;0,00018
"235-U";"223-Fr";1,38;0,0036;0;3,96;0,01;457,5;0,2;0,0009;0,00018
"235-U";"223-Fr";1,38;0,0036;0;3,96;0,01;469,3;0,2;0,0012;0,00024
"235-U";"223-Fr";1,38;0,0036;0;3,96;0,01;469,3;0,2;0,0012;0,00024
"235-U";"223-Fr";1,38;0,0036;0;3,96;0,01;475,4;0,1;0,003;0,0006
"235-U";"223-Fr";1,38;0,0036;0;3,96;0,01;475,4;0,1;0,0033;0,0007
"235-U";"223-Fr";1,38;0,0036;0;3,96;0,01;480,9;0,3;0,0015;0,0004
"235-U";"223-Fr";1,38;0,0036;0;3,96;0,01;493,4;0,2;0,0027;0,0008
"235-U";"223-Fr";1,38;0,0036;0;3,96;0,01;506,9;0,2;0,0024;0,0008
"235-U";"223-Fr";1,38;0,0036;0;3,96;0,01;516,7;0,2;0,0036;0,0009
"235-U";"223-Fr";1,38;0,0036;0;3,96;0,01;524,8;0,2;0,0048;0,0013
"235-U";"223-Fr";1,38;0,0036;0;3,96;0,01;533,1;0,3;0,0021;0,0018
"235-U";"223-Fr";1,38;0,0036;0;3,96;0,01;537,2;0,2;0,0021;0,0004
"235-U";"223-Fr";1,38;0,0036;0;3,96;0,01;537,2;0,2;0,0036;0,0007
"235-U";"223-Fr";1,38;0,0036;0;3,96;0,01;539,8;0,2;0,0066;0,002
"235-U";"223-Fr";1,38;0,0036;0;3,96;0,01;545,4;0,4;0,00033;0,00011
"235-U";"223-Fr";1,38;0,0036;0;3,96;0,01;552,3;0,2;0,003;0,0008
"235-U";"223-Fr";1,38;0,0036;0;3,96;0,01;556,3;0,3;0,0012;0,0004
"235-U";"223-Fr";1,38;0,0036;0;3,96;0,01;568,94;0,11;0,055;0,013
"235-U";"223-Fr";1,38;0,0036;0;3,96;0,01;576,1;0,4;0,0012;0,0004
"235-U";"223-Fr";1,38;0,0036;0;3,96;0,01;581,3;0,4;0,0015;0,0004
"235-U";"223-Fr";1,38;0,0036;0;3,96;0,01;592,3;0,4;0,0036;0,0011
"235-U";"223-Fr";1,38;0,0036;0;3,96;0,01;596,9;0,4;0,0009;0,0003
"235-U";"223-Fr";1,38;0,0036;0;3,96;0,01;600,7;0,4;0,0006;0,00019
"235-U";"223-Fr";1,38;0,0036;0;3,96;0,01;607,6;0,3;0,0024;0,0008
"235-U";"223-Fr";1,38;0,0036;0;3,96;0,01;613,6;0,4;0,0012;0,0004
"235-U";"223-Fr";1,38;0,0036;0;3,96;0,01;632,7;0,3;0,0024;0,0008
"235-U";"223-Fr";1,38;0,0036;0;3,96;0,01;663,7;0,3;0,0012;0,0004
"235-U";"223-Fr";1,38;0,0036;0;3,96;0,01;671,9;0,4;0,0006;0,00019
"235-U";"223-Fr";1,38;0,0036;0;3,96;0,01;682,3;0,3;0,0009;0,0003
"235-U";"223-Fr";1,38;0,0036;0;3,96;0,01;694,6;0,3;0,0009;0,0003
"235-U";"223-Fr";1,38;0,0036;0;3,96;0,01;708,3;0,3;0,0015;0,0004
"235-U";"223-Fr";1,38;0,0036;0;3,96;0,01;723,1;0,4;0,043;0,011
"235-U";"223-Fr";1,38;0,0036;0;3,96;0,01;724,15;0,05;0,016;0,004
"235-U";"223-Fr";1,38;0,0036;0;3,96;0,01;737,4;0,3;0,001;0,0003
"235-U";"223-Fr";1,38;0,0036;0;3,96;0,01;742,4;0,3;0,0012;0,0004
"235-U";"223-Fr";1,38;0,0036;0;3,96;0,01;746,3;0,05;0,022;0,005
"235-U";"223-Fr";1,38;0,0036;0;3,96;0,01;753,65;0,05;0,01;0,003
"235-U";"223-Fr";1,38;0,0036;0;3,96;0,01;757,2;0,05;0,01;0,003
"235-U";"223-Fr";1,38;0,0036;0;3,96;0,01;762,6;0,2;0,0027;0,0008
"235-U";"223-Fr";1,38;0,0036;0;3,96;0,01;765,8;0,9;0,024;0,005
"235-U";"223-Fr";1,38;0,0036;0;3,96;0,01;775,83;0,05;0,46;0,1
"235-U";"223-Fr";1,38;0,0036;0;3,96;0,01;780,8;0,1;0,0033;0,0011
"235-U";"223-Fr";1,38;0,0036;0;3,96;0,01;784,93;0,05;0,015;0,006
"235-U";"223-Fr";1,38;0,0036;0;3,96;0,01;787,6;0,2;0,0003;0,00006
"235-U";"223-Fr";1,38;0,0036;0;3,96;0,01;787,6;0,2;0,003;0,0008
"235-U";"223-Fr";1,38;0,0036;0;3,96;0,01;792,2;0,3;0,0006;0,00019
"235-U";"223-Fr";1,38;0,0036;0;3,96;0,01;796,22;0,05;0,01;0,003
"235-U";"223-Fr";1,38;0,0036;0;3,96;0,01;803,77;0,05;0,059;0,014
"235-U";"223-Fr";1,38;0,0036;0;3,96;0,01;806;0,2;0,0015;0,0004
"235-U";"223-Fr";1,38;0,0036;0;3,96;0,01;812,4;0,06;0,021;0,005
"235-U";"223-Fr";1,38;0,0036;0;3,96;0,01;816,5;0,2;0,0015;0,0004
"235-U";"223-Fr";1,38;0,0036;0;3,96;0,01;823,2;0,07;0,0078;0,0018
"235-U";"223-Fr";1,38;0,0036;0;3,96;0,01;825,95;0,07;0,054;0,016
"235-U";"223-Fr";1,38;0,0036;0;3,96;0,01;833,9;0,2;0,0015;0,0004
"235-U";"223-Fr";1,38;0,0036;0;3,96;0,01;836,2;1,4;0,008;0,003
"235-U";"223-Fr";1,38;0,0036;0;3,96;0,01;842,19;0,1;0,0054;0,0012
"235-U";"223-Fr";1,38;0,0036;0;3,96;0,01;846,86;0,1;0,006;0,0012
"235-U";"223-Fr";1,38;0,0036;0;3,96;0,01;846,86;0,1;0,051;0,012
"235-U";"223-Fr";1,38;0,0036;0;3,96;0,01;863,6;0,1;0,0036;0,0009
"235-U";"223-Fr";1,38;0,0036;0;3,96;0,01;867,4;0,1;0,0018;0,0005
"235-U";"223-Fr";1,38;0,0036;0;3,96;0,01;876,5;0,1;0,041;0,01
"235-U";"223-Fr";1,38;0,0036;0;3,96;0,01;878,1;0,2;0,0036;0,0009
"235-U";"223-Fr";1,38;0,0036;0;3,96;0,01;893,1;0,2;0,0028;0,0008
"235-U";"223-Fr";1,38;0,0036;0;3,96;0,01;896,71;0,2;0,015;0,003
"235-U";"223-Fr";1,38;0,0036;0;3,96;0,01;907,61;0,2;0,014;0,004
"235-U";"223-Fr";1,38;0,0036;0;3,96;0,01;911,3;0,2;0,0009;0,0003
"235-U";"223-Fr";1,38;0,0036;0;3,96;0,01;913,6;0,3;0,00045;0,00017
"235-U";"223-Fr";1,38;0,0036;0;3,96;0,01;926,5;0,3;0,0018;0,0005
"235-U";"223-Fr";1,38;0,0036;0;3,96;0,01;941,2;0,3;0,0033;0,0009
"235-U";"223-Fr";1,38;0,0036;0;3,96;0,01;949,3;0,4;0,00036;0,00011
"235-U";"223-Fr";1,38;0,0036;0;3,96;0,01;958;0,7;0,00039;0,00012
"235-U";"223-Fr";1,38;0,0036;0;3,96;0,01;969,2;0,4;0,00036;0,00011
"235-U";"223-Fr";1,38;0,0036;0;3,96;0,01;975,2;0,5;0,00018;0,00007
"235-U";"223-Fr";1,38;0,0036;0;3,96;0,01;978,7;0,4;0,00075;0,00021
"235-U";"223-Fr";1,38;0,0036;0;3,96;0,01;989,4;0,5;0,00015;0,00004
"235-U";"223-Fr";1,38;0,0036;0;3,96;0,01;994,3;0,3;0,00012;0,00004
"235-U";"223-Fr";1,38;0,0036;0;3,96;0,01;999,3;0,5;0,00021;0,00007
"235-U";"223-Fr";1,38;0,0036;0;3,96;0,01;1025,1;0,5;0,00015;0,00004
"235-U";"223-Ra";99,9999172;0,0000071;0;3,96;0,01;4,4;0,1;0;0
"235-U";"223-Ra";99,9999172;0,0000071;0;3,96;0,01;10;1;0,0139;0,0014
"235-U";"223-Ra";99,9999172;0,0000071;0;3,96;0,01;14,4;0,1;0,0167;0,0014
"235-U";"223-Ra";99,9999172;0,0000071;0;3,96;0,01;31,98;0,03;0,0000973;0,0000014
"235-U";"223-Ra";99,9999172;0,0000071;0;3,96;0,01;33,6;0,5;0,1;0,03
"235-U";"223-Ra";99,9999172;0,0000071;0;3,96;0,01;34,5;0,2;0;0
"235-U";"223-Ra";99,9999172;0,0000071;0;3,96;0,01;63,2;0,5;0,056;0,015
"235-U";"223-Ra";99,9999172;0,0000071;0;3,96;0,01;69,5;0,1;0,007;0,003
"235-U";"223-Ra";99,9999172;0,0000071;0;3,96;0,01;70,9;0;0,0035;0,0011
"235-U";"223-Ra";99,9999172;0,0000071;0;3,96;0,01;102,2;0,2;0,0008;0,0004
"235-U";"223-Ra";99,9999172;0,0000071;0;3,96;0,01;103,2;0,2;0,006;0,003
"235-U";"223-Ra";99,9999172;0,0000071;0;3,96;0,01;104,23;0,08;0,019;0,003
"235-U";"223-Ra";99,9999172;0,0000071;0;3,96;0,01;106,78;0,03;0,0236;0,0014
"235-U";"223-Ra";99,9999172;0,0000071;0;3,96;0,01;108,5;0,2;0,006;0,003
"235-U";"223-Ra";99,9999172;0,0000071;0;3,96;0,01;110,856;0,01;0,058;0,004
"235-U";"223-Ra";99,9999172;0,0000071;0;3,96;0,01;112,6;0;0;0
"235-U";"223-Ra";99,9999172;0,0000071;0;3,96;0,01;114,5;0,5;0,009;0,005
"235-U";"223-Ra";99,9999172;0,0000071;0;3,96;0,01;114,7;0,2;0,01;0,004
"235-U";"223-Ra";99,9999172;0,0000071;0;3,96;0,01;122,319;0,01;1,209;0,022
"235-U";"223-Ra";99,9999172;0,0000071;0;3,96;0,01;131,6;0,2;0,006;0,003
"235-U";"223-Ra";99,9999172;0,0000071;0;3,96;0,01;136,1;0,2;0,028;0,003
"235-U";"223-Ra";99,9999172;0,0000071;0;3,96;0,01;138,3;0,3;0,0017;0,0007
"235-U";"223-Ra";99,9999172;0,0000071;0;3,96;0,01;143,1;0,8;0;0
"235-U";"223-Ra";99,9999172;0,0000071;0;3,96;0,01;144,235;0,01;3,27;0,08
"235-U";"223-Ra";99,9999172;0,0000071;0;3,96;0,01;147,2;0,3;0,006;0,003
"235-U";"223-Ra";99,9999172;0,0000071;0;3,96;0,01;154,208;0,01;5,7;0,16
"235-U";"223-Ra";99,9999172;0,0000071;0;3,96;0,01;158,635;0,01;0,695;0,017
"235-U";"223-Ra";99,9999172;0,0000071;0;3,96;0,01;165,8;0,2;0,006;0,003
"235-U";"223-Ra";99,9999172;0,0000071;0;3,96;0,01;175,65;0,15;0,019;0,004
"235-U";"223-Ra";99,9999172;0,0000071;0;3,96;0,01;177,3;0,1;0,047;0,004
"235-U";"223-Ra";99,9999172;0,0000071;0;3,96;0,01;179,54;0,06;0,153;0,014
"235-U";"223-Ra";99,9999172;0,0000071;0;3,96;0,01;193;1;0,00973;0,00014
"235-U";"223-Ra";99,9999172;0,0000071;0;3,96;0,01;199,3;0,3;0,0028;0,0014
"235-U";"223-Ra";99,9999172;0,0000071;0;3,96;0,01;219;0,8;0,014;0,006
"235-U";"223-Ra";99,9999172;0,0000071;0;3,96;0,01;221,32;0,24;0,036;0,006
"235-U";"223-Ra";99,9999172;0,0000071;0;3,96;0,01;236;0,6;0,00973;0,00014
"235-U";"223-Ra";99,9999172;0,0000071;0;3,96;0,01;247,2;0,5;0,01;0,003
"235-U";"223-Ra";99,9999172;0,0000071;0;3,96;0,01;249,3;0,1;0,039;0,01
"235-U";"223-Ra";99,9999172;0,0000071;0;3,96;0,01;251,6;0,3;0,042;0,014
"235-U";"223-Ra";99,9999172;0,0000071;0;3,96;0,01;255,2;0,2;0,053;0,007
"235-U";"223-Ra";99,9999172;0,0000071;0;3,96;0,01;255,7;0,3;0,006;0,003
"235-U";"223-Ra";99,9999172;0,0000071;0;3,96;0,01;260,4;0,3;0,007;0,003
"235-U";"223-Ra";99,9999172;0,0000071;0;3,96;0,01;269,463;0,01;13,9;0,3
"235-U";"223-Ra";99,9999172;0,0000071;0;3,96;0,01;270,3;0,4;0,0007;0,0004
"235-U";"223-Ra";99,9999172;0,0000071;0;3,96;0,01;286;0,4;0,0011;0,0006
"235-U";"223-Ra";99,9999172;0,0000071;0;3,96;0,01;288,18;0,03;0,16;0,005
"235-U";"223-Ra";99,9999172;0,0000071;0;3,96;0,01;293,8;0,2;0,0667;0,001
"235-U";"223-Ra";99,9999172;0,0000071;0;3,96;0,01;323,871;0,01;3,99;0,09
"235-U";"223-Ra";99,9999172;0,0000071;0;3,96;0,01;328,38;0,03;0,208;0,008
"235-U";"223-Ra";99,9999172;0,0000071;0;3,96;0,01;334,01;0,06;0,101;0,006
"235-U";"223-Ra";99,9999172;0,0000071;0;3,96;0,01;338,282;0,01;2,84;0,07
"235-U";"223-Ra";99,9999172;0,0000071;0;3,96;0,01;342,87;0,04;0,222;0,014
"235-U";"223-Ra";99,9999172;0,0000071;0;3,96;0,01;346,8;0,3;0,181;0,003
"235-U";"223-Ra";99,9999172;0,0000071;0;3,96;0,01;355,5;0,2;0,0042;0,0014
"235-U";"223-Ra";99,9999172;0,0000071;0;3,96;0,01;355,7;0,2;0,0028;0,0014
"235-U";"223-Ra";99,9999172;0,0000071;0;3,96;0,01;362,052;0,017;0,046;0,003
"235-U";"223-Ra";99,9999172;0,0000071;0;3,96;0,01;362,9;0,2;0,015;0,007
"235-U";"223-Ra";99,9999172;0,0000071;0;3,96;0,01;368,56;0,12;0,008;0,004
"235-U";"223-Ra";99,9999172;0,0000071;0;3,96;0,01;369,5;0;0,0208;0,0003
"235-U";"223-Ra";99,9999172;0,0000071;0;3,96;0,01;371,676;0,015;0,486;0,016
"235-U";"223-Ra";99,9999172;0,0000071;0;3,96;0,01;372,9;0,1;0,05;0,0007
"235-U";"223-Ra";99,9999172;0,0000071;0;3,96;0,01;373,3;0;0,05;0,0007
"235-U";"223-Ra";99,9999172;0,0000071;0;3,96;0,01;376;0,3;0,012;0,004
"235-U";"223-Ra";99,9999172;0,0000071;0;3,96;0,01;376,1;0,2;0,013;0,004
"235-U";"223-Ra";99,9999172;0,0000071;0;3,96;0,01;382,8;0,3;0,014;0,004
"235-U";"223-Ra";99,9999172;0,0000071;0;3,96;0,01;387,7;0,2;0,015;0,006
"235-U";"223-Ra";99,9999172;0,0000071;0;3,96;0,01;390,1;0,2;0,007;0,003
"235-U";"223-Ra";99,9999172;0,0000071;0;3,96;0,01;393,5;0,5;0,011;0,004
"235-U";"223-Ra";99,9999172;0,0000071;0;3,96;0,01;430,6;0,3;0,019;0,006
"235-U";"223-Ra";99,9999172;0,0000071;0;3,96;0,01;432,12;0,1;0,035;0,003
"235-U";"223-Ra";99,9999172;0,0000071;0;3,96;0,01;439,3;0;0,082;0,014
"235-U";"223-Ra";99,9999172;0,0000071;0;3,96;0,01;445,033;0,012;1,29;0,05
"235-U";"223-Ra";99,9999172;0,0000071;0;3,96;0,01;465,2;0,1;0,004;0,001
"235-U";"223-Ra";99,9999172;0,0000071;0;3,96;0,01;481,6;0,5;0,021;0,006
"235-U";"223-Ra";99,9999172;0,0000071;0;3,96;0,01;487,5;0,2;0,0111;0,0014
"235-U";"223-Ra";99,9999172;0,0000071;0;3,96;0,01;490,8;0,3;0,0017;0,0007
"235-U";"223-Ra";99,9999172;0,0000071;0;3,96;0,01;500;0,4;0,0014;0,0006
"235-U";"223-Ra";99,9999172;0,0000071;0;3,96;0,01;510;0,4;0,0004;0,0003
"235-U";"223-Ra";99,9999172;0,0000071;0;3,96;0,01;523,2;0,4;0,0014;0,0006
"235-U";"223-Ra";99,9999172;0,0000071;0;3,96;0,01;527,611;0,013;0,071;0,004
"235-U";"223-Ra";99,9999172;0,0000071;0;3,96;0,01;532,9;0,4;0,0014;0,0006
"235-U";"223-Ra";99,9999172;0,0000071;0;3,96;0,01;537,6;0,1;0,00208;0,00014
"235-U";"223-Ra";99,9999172;0,0000071;0;3,96;0,01;542;0,4;0,0014;0,0006
"235-U";"223-Ra";99,9999172;0,0000071;0;3,96;0,01;545,8;0,5;0,0011;0,0006
"235-U";"223-Ra";99,9999172;0,0000071;0;3,96;0,01;574,1;0,7;0,0011;0,0006
"235-U";"223-Ra";99,9999172;0,0000071;0;3,96;0,01;579,6;0,3;0,0014;0,0006
"235-U";"223-Ra";99,9999172;0,0000071;0;3,96;0,01;580,4;0;0;0
"235-U";"223-Ra";99,9999172;0,0000071;0;3,96;0,01;584,3;0,3;0,0014;0,0006
"235-U";"223-Ra";99,9999172;0,0000071;0;3,96;0,01;594;0,3;0,0014;0,0006
"235-U";"223-Ra";99,9999172;0,0000071;0;3,96;0,01;598,721;0,024;0,095;0,004
"235-U";"223-Ra";99,9999172;0,0000071;0;3,96;0,01;609,31;0,04;0,057;0,003
"235-U";"223-Ra";99,9999172;0,0000071;0;3,96;0,01;619,1;0,4;0,0035;0,0011
"235-U";"223-Ra";99,9999172;0,0000071;0;3,96;0,01;623,4;0;0,008;0,004
"235-U";"223-Ra";99,9999172;0,0000071;0;3,96;0,01;623,5;0,3;0,008;0,004
"235-U";"223-Ra";99,9999172;0,0000071;0;3,96;0,01;631,7;0,7;0,0004;0,0003
"235-U";"223-Ra";99,9999172;0,0000071;0;3,96;0,01;632;1;0,031;0,01
"235-U";"223-Ra";99,9999172;0,0000071;0;3,96;0,01;641,7;0,4;0,0017;0,0007
"235-U";"223-Ra";99,9999172;0,0000071;0;3,96;0,01;646,1;0,5;0,0004;0,0004
"235-U";"223-Ra";99,9999172;0,0000071;0;3,96;0,01;696,9;0,7;0,0007;0,0003
"235-U";"223-Ra";99,9999172;0,0000071;0;3,96;0,01;711,2;0,7;0,0036;0,001
"235-U";"223-Ra";99,9999172;0,0000071;0;3,96;0,01;711,3;0,2;0,0036;0,001
"235-U";"223-Ra";99,9999172;0,0000071;0;3,96;0,01;718,4;0,4;0,0014;0,0006
"235-U";"223-Ra";99,9999172;0,0000071;0;3,96;0,01;728,4;0,8;0,00028;0,00014
"235-U";"223-Ra";99,9999172;0,0000071;0;3,96;0,01;732,8;0,6;0,00028;0,00014
"235-U";"223-Ra";99,9999172;0,0000071;0;3,96;0,01;737,2;0,8;0,00028;0,00014
"235-U";"219-At";0,0000828;0,0000071;0;3,96;0,01;0;0;0;0
"235-U";"215-Bi";0,0000775;0,0000089;0;3,96;0,01;271,1;0,1;4;0,5
"235-U";"215-Bi";0,0000775;0,0000089;0;3,96;0,01;293,5;0,1;49;6
"235-U";"215-Bi";0,0000775;0,0000089;0;3,96;0,01;384;1;0,28;0,14
"235-U";"215-Bi";0,0000775;0,0000089;0;3,96;0,01;401,6;1;0,97;0,18
"235-U";"215-Bi";0,0000775;0,0000089;0;3,96;0,01;517,5;0,2;2,1;0,3
"235-U";"215-Bi";0,0000775;0,0000089;0;3,96;0,01;542,7;2,5;0,42;0,15
"235-U";"215-Bi";0,0000775;0,0000089;0;3,96;0,01;564,4;0,5;1,39;0,21
"235-U";"215-Bi";0,0000775;0,0000089;0;3,96;0,01;609;0,5;1,39;0,21
"235-U";"215-Bi";0,0000775;0,0000089;0;3,96;0,01;677,6;1;0,83;0,17
"235-U";"215-Bi";0,0000775;0,0000089;0;3,96;0,01;776,9;0,1;1,7;0,3
"235-U";"215-Bi";0,0000775;0,0000089;0;3,96;0,01;784;2;0,69;0,16
"235-U";"215-Bi";0,0000775;0,0000089;0;3,96;0,01;806,5;2,2;0,83;0,17
"235-U";"215-Bi";0,0000775;0,0000089;0;3,96;0,01;836,3;1;1,25;0,2
"235-U";"215-Bi";0,0000775;0,0000089;0;3,96;0,01;905;2;0,42;0,15
"235-U";"215-Bi";0,0000775;0,0000089;0;3,96;0,01;1023,1;1,2;1,25;0,2
"235-U";"215-Bi";0,0000775;0,0000089;0;3,96;0,01;1104,5;0,5;3,1;0,4
"235-U";"215-Bi";0,0000775;0,0000089;0;3,96;0,01;1127,7;0,7;0,97;0,18
"235-U";"215-Bi";0,0000775;0,0000089;0;3,96;0,01;1294,5;0,3;1,25;0,2
"235-U";"215-Bi";0,0000775;0,0000089;0;3,96;0,01;1399,2;0,4;1,67;0,24
"235-U";"219-Rn";99,9999225;0,0000089;1;3,96;0,01;130,6;0,03;0,13;0,09
"235-U";"219-Rn";99,9999225;0,0000089;1;3,96;0,01;221,5;0,3;0,03;0,005
"235-U";"219-Rn";99,9999225;0,0000089;1;3,96;0,01;224;0,7;0,0014;0,00023
"235-U";"219-Rn";99,9999225;0,0000089;1;3,96;0,01;271,23;0,01;10,8;0,6
"235-U";"219-Rn";99,9999225;0,0000089;1;3,96;0,01;293,56;0,04;0,073;0,006
"235-U";"219-Rn";99,9999225;0,0000089;1;3,96;0,01;321,8;1;0,00009;0,00004
"235-U";"219-Rn";99,9999225;0,0000089;1;3,96;0,01;324,9;1;0,0065;0,0004
"235-U";"219-Rn";99,9999225;0,0000089;1;3,96;0,01;330,8;0,4;0,00097;0,00012
"235-U";"219-Rn";99,9999225;0,0000089;1;3,96;0,01;337,7;1;0,0086;0,0022
"235-U";"219-Rn";99,9999225;0,0000089;1;3,96;0,01;370,9;1,5;0,0108;0,0006
"235-U";"219-Rn";99,9999225;0,0000089;1;3,96;0,01;373,5;0,6;0,00025;0,00004
"235-U";"219-Rn";99,9999225;0,0000089;1;3,96;0,01;380;0;0,0000324;0,0000018
"235-U";"219-Rn";99,9999225;0,0000089;1;3,96;0,01;383,1;0,6;0,00043;0,00007
"235-U";"219-Rn";99,9999225;0,0000089;1;3,96;0,01;401,81;0,01;6,6;0,4
"235-U";"219-Rn";99,9999225;0,0000089;1;3,96;0,01;405,4;0,6;0,00025;0,00005
"235-U";"219-Rn";99,9999225;0,0000089;1;3,96;0,01;436,9;0,6;0,0003;0,00006
"235-U";"219-Rn";99,9999225;0,0000089;1;3,96;0,01;438,2;0,6;0,0302;0,0017
"235-U";"219-Rn";99,9999225;0,0000089;1;3,96;0,01;461,6;0,8;0,00016;0,00003
"235-U";"219-Rn";99,9999225;0,0000089;1;3,96;0,01;489,3;0,5;0,00063;0,00009
"235-U";"219-Rn";99,9999225;0,0000089;1;3,96;0,01;517,6;0,06;0,044;0,003
"235-U";"219-Rn";99,9999225;0,0000089;1;3,96;0,01;538,2;1,5;0,006;0,003
"235-U";"219-Rn";99,9999225;0,0000089;1;3,96;0,01;556,1;1;0,00005;0,00003
"235-U";"219-Rn";99,9999225;0,0000089;1;3,96;0,01;564,1;0,3;0,0015;0,0003
"235-U";"219-Rn";99,9999225;0,0000089;1;3,96;0,01;576,6;1;0,00009;0,00004
"235-U";"219-Rn";99,9999225;0,0000089;1;3,96;0,01;608,3;0,2;0,0043;0,0011
"235-U";"219-Rn";99,9999225;0,0000089;1;3,96;0,01;619,9;0,6;0,00032;0,00011
"235-U";"219-Rn";99,9999225;0,0000089;1;3,96;0,01;671,9;0,6;0,00022;0,00011
"235-U";"219-Rn";99,9999225;0,0000089;1;3,96;0,01;676,66;0,07;0,0173;0,0024
"235-U";"219-Rn";99,9999225;0,0000089;1;3,96;0,01;708,1;0,8;0,00032;0,00011
"235-U";"219-Rn";99,9999225;0,0000089;1;3,96;0,01;732,8;1;0,00006;0,00003
"235-U";"219-Rn";99,9999225;0,0000089;1;3,96;0,01;802,5;0,6;0,00032;0,00011
"235-U";"219-Rn";99,9999225;0,0000089;1;3,96;0,01;835,3;0,3;0,0016;0,0003
"235-U";"219-Rn";99,9999225;0,0000089;1;3,96;0,01;877,2;0,6;0,00032;0,00011
"235-U";"219-Rn";99,9999225;0,0000089;1;3,96;0,01;891,1;0,4;0,00076;0,00022
"235-U";"219-Rn";99,9999225;0,0000089;1;3,96;0,01;1055;2;0,0006;0,0003
